gid,comp_id,date,goals_against,goals_for,home_away,tid,team_name,tricode,year,type,competition_name,hgd,win
1507,1,2014-01-23,7.0,6.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,1.0,0.0
2402,1,2014-04-11,4.0,0.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,4.0,0.0
1964,1,2014-03-13,3.0,2.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,1.0,0.0
342,1,2013-10-29,1.0,5.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-4.0,1.0
171,1,2013-10-15,2.0,3.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-1.0,1.0
853,1,2013-12-06,4.0,3.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,1.0,0.0
631,1,2013-11-20,5.0,1.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,4.0,0.0
1679,1,2014-02-04,3.0,5.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-2.0,1.0
719,1,2013-11-26,1.0,5.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-4.0,1.0
974,1,2013-12-15,7.0,3.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,4.0,0.0
1344,1,2014-01-12,2.0,1.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,1.0,0.0
1736,1,2014-02-08,2.0,0.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,2.0,0.0
1521,1,2014-01-24,2.0,1.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,1.0,0.0
656,1,2013-11-22,3.0,6.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-3.0,1.0
923,1,2013-12-11,2.0,6.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-4.0,1.0
90,1,2013-10-10,3.0,2.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,1.0,0.0
2426,1,2014-04-13,7.0,5.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,2.0,0.0
1919,1,2014-03-09,1.0,2.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-1.0,1.0
776,1,2013-11-30,2.0,3.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-1.0,1.0
789,1,2013-12-01,2.0,5.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-3.0,1.0
1610,1,2014-01-30,2.0,5.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-3.0,1.0
2302,1,2014-04-04,3.0,4.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-1.0,1.0
1221,1,2014-01-03,3.0,2.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,1.0,0.0
393,1,2013-11-02,1.0,5.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-4.0,1.0
696,1,2013-11-24,1.0,2.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-1.0,1.0
283,1,2013-10-24,5.0,5.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,0.0,0.5
2236,1,2014-03-30,4.0,1.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,3.0,0.0
746,1,2013-11-28,2.0,3.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-1.0,1.0
1703,1,2014-02-06,0.0,2.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-2.0,1.0
1157,1,2013-12-29,8.0,7.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,1.0,0.0
500,1,2013-11-10,2.0,5.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-3.0,1.0
593,1,2013-11-17,7.0,2.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,5.0,0.0
1027,1,2013-12-18,1.0,3.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,-2.0,1.0
1600,1,2014-01-29,5.0,4.0,away,6,Chicago Blackhawks,CHI,2013,2,2013 NHL Regular Season,1.0,0.0
289,1,2013-10-25,4.0,1.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,3.0,0.0
2120,1,2014-03-23,1.0,8.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-7.0,1.0
762,1,2013-11-29,5.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,3.0,0.0
1707,1,2014-02-07,2.0,4.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-2.0,1.0
1913,1,2014-03-09,2.0,1.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,1.0,0.0
1815,1,2014-03-02,1.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-1.0,1.0
998,1,2013-12-16,7.0,6.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,1.0,0.0
1011,1,2013-12-18,2.0,0.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,2.0,0.0
616,1,2013-11-19,6.0,7.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-1.0,1.0
1050,1,2013-12-20,3.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,1.0,0.0
2448,1,2014-04-14,5.0,1.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,4.0,0.0
254,1,2013-10-22,2.0,3.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-1.0,1.0
1463,1,2014-01-19,4.0,3.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,1.0,0.0
2230,1,2014-03-30,6.0,3.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,3.0,0.0
2252,1,2014-04-01,3.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,1.0,0.0
2013,1,2014-03-16,3.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,1.0,0.0
1689,1,2014-02-05,2.0,0.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,2.0,0.0
968,1,2013-12-14,1.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-1.0,1.0
240,1,2013-10-20,6.0,3.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,3.0,0.0
1401,1,2014-01-15,4.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,2.0,0.0
2288,1,2014-04-03,1.0,4.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-3.0,1.0
423,1,2013-11-04,2.0,3.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-1.0,1.0
1994,1,2014-03-15,4.0,5.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-1.0,1.0
1298,1,2014-01-08,6.0,0.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,6.0,0.0
886,1,2013-12-08,1.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-1.0,1.0
1740,1,2014-02-08,2.0,1.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,1.0,0.0
1835,1,2014-03-04,3.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,1.0,0.0
2347,1,2014-04-07,0.0,1.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-1.0,1.0
34,1,2013-10-04,3.0,4.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-1.0,1.0
443,1,2013-11-06,5.0,1.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,4.0,0.0
472,1,2013-11-08,3.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,1.0,0.0
1085,1,2013-12-21,4.0,3.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,1.0,0.0
271,1,2013-10-23,4.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,2.0,0.0
189,1,2013-10-17,3.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,1.0,0.0
2306,1,2014-04-04,1.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-1.0,1.0
793,1,2013-12-01,1.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-1.0,1.0
1286,1,2014-01-07,3.0,4.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-1.0,1.0
1483,1,2014-01-21,3.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,1.0,0.0
1377,1,2014-01-14,0.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,-2.0,1.0
482,1,2013-11-09,4.0,2.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,2.0,0.0
17,1,2013-10-03,6.0,4.0,away,11,Calgary Flames,CGY,2013,2,2013 NHL Regular Season,2.0,0.0
292,1,2013-10-25,7.0,4.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,3.0,0.0
1540,1,2014-01-25,3.0,4.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-1.0,1.0
1101,1,2013-12-24,2.0,1.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
1161,1,2013-12-29,3.0,2.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
1509,1,2014-01-23,3.0,2.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
217,1,2013-10-19,6.0,5.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
1930,1,2014-03-10,3.0,4.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-1.0,1.0
1399,1,2014-01-15,2.0,1.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
835,1,2013-12-05,4.0,1.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,3.0,0.0
1569,1,2014-01-27,5.0,4.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
2392,1,2014-04-11,2.0,0.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,2.0,0.0
1381,1,2014-01-14,5.0,1.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,4.0,0.0
61,1,2013-10-06,4.0,1.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,3.0,0.0
2359,1,2014-04-08,4.0,3.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
1757,1,2014-02-09,2.0,1.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
1072,1,2013-12-21,3.0,4.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-1.0,1.0
827,1,2013-12-04,2.0,6.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-4.0,1.0
1042,1,2013-12-20,3.0,2.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
102,1,2013-10-10,2.0,4.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-2.0,1.0
1019,1,2013-12-18,3.0,1.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,2.0,0.0
556,1,2013-11-15,6.0,5.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
1950,1,2014-03-11,1.0,3.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-2.0,1.0
718,1,2013-11-26,4.0,2.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,2.0,0.0
1968,1,2014-03-13,2.0,1.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
866,1,2013-12-07,3.0,2.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
2041,1,2014-03-18,3.0,4.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-1.0,1.0
1906,1,2014-03-09,3.0,2.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
418,1,2013-11-03,3.0,4.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-1.0,1.0
116,1,2013-10-11,1.0,2.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-1.0,1.0
2137,1,2014-03-24,4.0,3.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
2279,1,2014-04-03,4.0,0.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,4.0,0.0
150,1,2013-10-13,3.0,5.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-2.0,1.0
1782,1,2014-02-28,4.0,3.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,1.0,0.0
1792,1,2014-03-01,4.0,2.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,2.0,0.0
455,1,2013-11-07,5.0,2.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,3.0,0.0
924,1,2013-12-11,1.0,3.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-2.0,1.0
2152,1,2014-03-25,2.0,3.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-1.0,1.0
2177,1,2014-03-27,2.0,3.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-1.0,1.0
77,1,2013-10-08,6.0,1.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,5.0,0.0
742,1,2013-11-28,1.0,3.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-2.0,1.0
540,1,2013-11-13,2.0,3.0,away,50,Phoenix Coyotes,PHX,2013,2,2013 NHL Regular Season,-1.0,1.0
4921,2734,2017-03-24,1.0,2.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-1.0,1.0
3753,2734,2016-12-24,4.0,0.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,4.0,0.0
4607,2734,2017-03-04,5.0,2.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,3.0,0.0
3941,2734,2017-01-08,6.0,2.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,4.0,0.0
3226,2734,2016-11-18,1.0,4.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-3.0,1.0
4895,2734,2017-03-23,3.0,6.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-3.0,1.0
4341,2734,2017-02-11,2.0,1.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,1.0,0.0
4100,2734,2017-01-20,2.0,1.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,1.0,0.0
3400,2734,2016-11-30,5.0,1.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,4.0,0.0
4748,2734,2017-03-13,2.0,3.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-1.0,1.0
3206,2734,2016-11-16,3.0,4.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-1.0,1.0
3476,2734,2016-12-04,1.0,0.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,1.0,0.0
3437,2734,2016-12-02,5.0,4.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,1.0,0.0
3292,2734,2016-11-22,3.0,1.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,2.0,0.0
4443,2734,2017-02-19,4.0,3.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,1.0,0.0
2989,2734,2016-10-30,6.0,1.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,5.0,0.0
5114,2734,2017-04-06,1.0,4.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-3.0,1.0
5130,2734,2017-04-07,2.0,4.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-2.0,1.0
3920,2734,2017-01-07,4.0,2.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,2.0,0.0
5076,2734,2017-04-04,4.0,0.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,4.0,0.0
3194,2734,2016-11-15,0.0,4.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-4.0,1.0
4192,2734,2017-01-27,2.0,1.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,1.0,0.0
2864,2734,2016-10-22,1.0,4.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-3.0,1.0
3676,2734,2016-12-18,4.0,3.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,1.0,0.0
2907,2734,2016-10-25,3.0,7.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-4.0,1.0
4052,2734,2017-01-16,1.0,2.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-1.0,1.0
2937,2734,2016-10-27,3.0,1.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,2.0,0.0
3624,2734,2016-12-15,3.0,6.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-3.0,1.0
4466,2734,2017-02-20,2.0,3.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-1.0,1.0
4622,2734,2017-03-05,1.0,3.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-2.0,1.0
4771,2734,2017-03-14,1.0,2.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-1.0,1.0
3655,2734,2016-12-17,4.0,2.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,2.0,0.0
4364,2734,2017-02-12,1.0,4.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-3.0,1.0
3379,2734,2016-11-27,4.0,1.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,3.0,0.0
4170,2734,2017-01-25,2.0,5.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-3.0,1.0
3099,2734,2016-11-08,3.0,1.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,2.0,0.0
3254,2734,2016-11-19,0.0,3.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-3.0,1.0
4126,2734,2017-01-22,5.0,3.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,2.0,0.0
4074,2734,2017-01-18,2.0,1.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,1.0,0.0
2966,2734,2016-10-29,3.0,1.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,2.0,0.0
2997,2734,2016-11-01,1.0,6.0,away,25,Tampa Bay Lightning,TBL,2016,2,2016 NHL Regular Season,-5.0,1.0
3068,2734,2016-11-05,4.0,1.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,3.0,0.0
3406,2734,2016-11-30,3.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
5040,2734,2017-04-01,3.0,0.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,3.0,0.0
3751,2734,2016-12-24,4.0,1.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,3.0,0.0
3441,2734,2016-12-02,4.0,3.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
4123,2734,2017-01-22,1.0,4.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,-3.0,1.0
4010,2734,2017-01-14,1.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,-1.0,1.0
4899,2734,2017-03-23,4.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,2.0,0.0
4067,2734,2017-01-18,3.0,4.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,-1.0,1.0
3039,2734,2016-11-03,4.0,3.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
3996,2734,2017-01-13,3.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
2753,2734,2016-10-13,2.0,1.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
4274,2734,2017-02-05,1.0,5.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,-4.0,1.0
4460,2734,2017-02-19,6.0,4.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,2.0,0.0
3299,2734,2016-11-22,4.0,0.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,4.0,0.0
3146,2734,2016-11-12,1.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,-1.0,1.0
3213,2734,2016-11-16,1.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,-1.0,1.0
3088,2734,2016-11-06,1.0,4.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,-3.0,1.0
4729,2734,2017-03-12,5.0,4.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
3803,2734,2016-12-30,1.0,3.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,-2.0,1.0
3663,2734,2016-12-18,3.0,1.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,2.0,0.0
3532,2734,2016-12-09,5.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,3.0,0.0
2770,2734,2016-10-15,3.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
4620,2734,2017-03-05,3.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
3871,2734,2017-01-04,1.0,3.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,-2.0,1.0
5020,2734,2017-03-31,2.0,1.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
4691,2734,2017-03-10,3.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
5162,2734,2017-04-09,4.0,1.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,3.0,0.0
2833,2734,2016-10-20,2.0,1.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
3687,2734,2016-12-19,4.0,3.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
3636,2734,2016-12-16,5.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,3.0,0.0
3589,2734,2016-12-12,5.0,0.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,5.0,0.0
4042,2734,2017-01-16,1.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,-1.0,1.0
3370,2734,2016-11-27,4.0,3.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
4662,2734,2017-03-08,2.0,0.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,2.0,0.0
3256,2734,2016-11-19,4.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,2.0,0.0
3458,2734,2016-12-03,4.0,5.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,-1.0,1.0
4817,2734,2017-03-17,6.0,4.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,2.0,0.0
4593,2734,2017-03-03,1.0,0.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
4214,2734,2017-02-01,3.0,4.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,-1.0,1.0
3241,2734,2016-11-18,3.0,2.0,away,29,New Jersey Devils,NJD,2016,2,2016 NHL Regular Season,1.0,0.0
3035,2734,2016-11-03,1.0,0.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,1.0,0.0
3374,2734,2016-11-27,2.0,3.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,-1.0,1.0
5100,2734,2017-04-05,3.0,1.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,2.0,0.0
5179,2734,2017-04-10,5.0,2.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,3.0,0.0
3502,2734,2016-12-07,3.0,2.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,1.0,0.0
3569,2734,2016-12-11,4.0,2.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,2.0,0.0
3357,2734,2016-11-26,2.0,1.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,1.0,0.0
4416,2734,2017-02-17,4.0,3.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,1.0,0.0
3966,2734,2017-01-11,2.0,1.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,1.0,0.0
4388,2734,2017-02-15,4.0,0.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,4.0,0.0
3765,2734,2016-12-24,4.0,1.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,3.0,0.0
4605,2734,2017-03-03,3.0,1.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,2.0,0.0
4312,2734,2017-02-08,4.0,2.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,2.0,0.0
4141,2734,2017-01-23,4.0,2.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,2.0,0.0
4381,2734,2017-02-13,2.0,4.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,-2.0,1.0
2884,2734,2016-10-23,4.0,3.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,1.0,0.0
3062,2734,2016-11-05,6.0,3.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,3.0,0.0
3583,2734,2016-12-11,3.0,0.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,3.0,0.0
4638,2734,2017-03-05,3.0,4.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,-1.0,1.0
3329,2734,2016-11-24,1.0,4.0,away,53,Vancouver Canucks,VAN,2016,2,2016 NHL Regular Season,-3.0,1.0
